m/z,I,S/N
367.1147,10.7459,124.39
367.12281,1.4958,16.94
367.12594,0.5015,5.39
367.12843,0.4957,5.32
367.13092,0.5861,6.37
367.13178,0.555,6.01
367.13403,0.9025,10.04
367.13986,26.9771,312.95
367.15109,3.559,40.9
367.15511,0.5112,5.5
367.1592,0.7787,8.61
367.16733,0.4585,4.89
367.17624,9.1677,106.06
367.21264,0.7453,8.22
367.21601,0.5497,5.95
368.06234,0.9135,10.17
368.07045,0.7149,7.86
368.08167,0.4772,5.1
368.09872,5.9221,68.36
368.10682,3.7016,42.56
368.10996,1.4372,16.26
368.11805,1.8846,21.45
368.13511,5.0577,58.31
368.1432,5.3116,61.26
368.14634,1.2471,14.05
368.15443,0.8431,9.35
368.17148,1.3346,15.06
368.1796,1.8115,20.6
368.84381,0.4626,4.93
369.04634,0.6429,7.03
369.07618,0.5521,5.97
369.08273,8.5383,98.75
369.09396,3.3827,38.86
369.10207,0.8761,9.74
369.11105,0.863,9.59
369.11912,20.2459,234.75
369.12727,1.4147,15.99
369.13035,4.4447,51.19
369.13437,0.8395,9.31
369.13845,1.0467,11.72
369.1441,0.4708,5.03
369.1456,0.5074,5.45
369.1555,13.0586,151.26
369.16673,0.7467,8.23
369.17075,0.9216,10.27
369.18494,0.6131,6.68
369.19188,2.1402,24.42
369.78802,0.4701,5.02
369.80779,0.8252,9.15
369.80812,0.6133,6.68
369.81359,0.4878,5.23
369.81558,0.5379,5.81
369.81608,0.5266,5.68
369.81823,0.5762,6.25
369.83564,0.4842,5.18
369.83734,0.7589,8.38
369.83976,0.7203,7.93
369.84085,0.5718,6.2
369.84571999999997,0.4631,4.94
369.84934,0.6595,7.22
369.85276,0.7269,8
369.85392,0.4821,5.16
369.85456,0.6793,7.45
369.85542,0.5244,5.65
370.07798,1.6509,18.74
370.08608,1.5257,17.28
370.09733,0.6926,7.61
370.11437,4.1293,47.53
370.12247,3.6791,42.3
370.12559,0.624,6.81
370.12961,0.6646,7.28
370.1337,0.9813,10.96
370.14085,0.6846,7.51
370.15075,1.5709,17.81
370.15886,2.6883,30.79
370.19525,0.6621,7.25
371.062,1.7276,19.63
371.07725,0.5244,5.65
371.08061,0.8399,9.32
371.09031,0.9317,10.38
371.09186,1.4311,16.18
371.09838,10.1041,116.94
371.10156,0.8004,8.86
371.10961,1.8005,20.48
371.11123,0.5236,5.64
371.11364,1.6679,18.94
371.117,0.7869,8.7
371.11772,0.834,9.25
371.12487,1.1656,13.1
371.12583,0.5514,5.97
371.12669,1.3776,15.56
371.13477,10.4874,121.39
371.146,0.9149,10.19
371.15003,2.2615,25.83
371.16125,0.6669,7.31
371.17115,3.4364,39.48
371.18641,1.2967,14.62
372.07586,0.6654,7.29
372.09363,1.4306,16.18
372.10173,1.9213,21.88
372.10888,0.9205,10.25
372.11224,0.4495,4.78
372.11699,0.4648,4.96
372.12012,1.4365,16.25
372.12194,0.495,5.31
372.13002,1.4361,16.24
372.13812,2.146,24.49
372.14527,0.9666,10.79
372.15339,0.6931,7.61
372.15651,1.118,12.55
372.1745,0.786,8.69
372.18165,0.6069,6.61
372.75391,0.4729,5.05
372.84831,0.7001,7.69
373.05989,0.7438,8.2
373.0711,0.7289,8.03
373.07764,2.3899,27.32
373.08081,0.5066,5.44
373.09048,0.5988,6.52
373.0929,2.1325,24.33
373.09627,1.3045,14.71
373.10413,1.7957,20.42
373.10596,1.5133,17.14
373.1075,0.5461,5.9
373.11403,5.5727,64.3
373.11533,0.4947,5.31
373.11719,0.6721,7.37
373.12929,5.4032,62.33
373.14051,2.4408,27.91
373.14234,0.9853,11.01
373.15041,2.4672,28.22
373.16567,4.1126,47.34
373.17691,0.72,7.92
373.18681,0.5699,6.18
373.20206,1.0515,11.77
373.76077,1.7298,19.65
373.79468,0.5176,5.57
373.79501,0.5024,5.4
374.05513,0.4864,5.21
374.08815,0.9665,10.79
374.09153,0.7167,7.89
374.09938,1.1795,13.26
374.10121,0.586,6.37
374.10929,0.5813,6.31
374.11738,0.9967,11.14
374.12453,2.1332,24.34
374.13263,1.3175,14.86
374.13577,3.0745,35.28
374.13765,0.4954,5.31
374.14385,0.6552,7.17
374.15378,0.6156,6.71
374.16091,1.4974,16.95
374.16902,0.8879,9.87
374.17214,0.7514,8.29
374.2216,8.3315,96.35
374.75186,0.6646,7.28
374.76957,0.5356,5.78
374.84629,0.9816,10.96
375.06972,0.5352,5.78
375.07216,1.351,15.25
375.07552,1.0651,11.93
375.0834,1.1016,12.36
375.08523,0.4862,5.21
375.08675,0.5881,6.39
375.0933,1.2217,13.75
375.09646,0.4982,5.35
375.10612,0.6341,6.93
375.10855,7.2533,83.82
375.11191,0.7775,8.59
375.11978,5.0151,57.82
375.1216,1.2423,13.99
375.1279,0.5307,5.72
375.12967,1.0915,12.24
375.13102,0.8395,9.31
375.13686,2.8821,33.04
375.13912,0.5039,5.41
375.14254,0.5718,6.2
375.14493,12.9375,149.85
375.15617,2.9912,34.31
375.15799,0.607,6.61
375.18132,4.684,53.97
375.19253,0.4917,5.27
375.21771,0.7962,8.81
375.22495,1.4367,16.25
375.75783,1.8708,21.29
375.75873,1.3806,15.6
375.79229,0.4611,4.92
376.06741,0.5835,6.34
376.07548,0.5399,5.83
376.10379,2.8936,33.17
376.1119,1.4075,15.91
376.11502,4.3175,49.72
376.12313,1.0152,11.35
376.14019,4.2351,48.76
376.14828,2.7676,31.71
376.15141,3.0742,35.27
376.15953,0.7174,7.89
376.17656,1.2804,14.43
376.18467,1.2472,14.05
376.1878,0.5098,5.48
376.21865,2.3184,26.49
376.72207,1.2781,14.41
376.84424,0.4664,4.98
377.05142,0.7026,7.72
377.06264,0.5506,5.96
377.08563,0.5438,5.88
377.08781,6.042,69.75
377.09118,0.8174,9.05
377.09904,5.9331,68.48
377.10086,0.6958,7.64
377.10715,0.7593,8.38
377.11029,0.49,5.25
377.11839,1.0183,11.39
377.1242,20.6008,238.88
377.13392,0.9716,10.85
377.13543,8.0586,93.17
377.14354,0.6682,7.32
377.14666,0.5643,6.11
377.15477,0.934,10.41
377.16058,17.3023,200.56
377.17182,1.9484,22.19
377.19697,3.4903,40.11
377.22199,0.5268,5.68
377.75485,0.5205,5.61
377.75579,1.7028,19.34
378.08306,2.9315,33.61
378.09117,1.2153,13.68
378.09429,2.209,25.22
378.1024,1.2963,14.62
378.11944,6.8127,78.7
378.12755,4.2618,49.07
378.13067,5.7035,65.82
378.13878,1.6462,18.68
378.15583,4.1306,47.54
378.16393,3.9329,45.25
378.16706,1.5128,17.13
378.19221,1.0156,11.36
378.20032,0.7312,8.05
378.72002,3.8191,43.93
379.06465,0.5275,5.69
379.06707,3.0487,34.98
379.06782,0.5884,6.4
379.0783,3.05,34.99
379.08641,0.5913,6.43
379.09766,0.722,7.95
379.10346,20.405,236.6
379.11469,13.11,151.86
379.1228,1.4114,15.96
379.12593,0.6601,7.23
379.13403,1.0379,11.62
379.13808,0.828,9.18
379.13984,33.2615,385.95
379.14128,0.7113,7.82
379.14177,0.6969,7.66
379.14209,0.6926,7.61
379.15108,6.2198,71.81
379.15918,0.9953,11.12
379.1673,0.4649,4.96
379.17622,14.2588,165.2
379.18932,0.5107,5.49
379.21261,1.5502,17.57
379.75282,0.4845,5.19
380.0432,0.6349,6.93
380.06233,1.1216,12.59
380.08165,0.6775,7.43
380.0987,7.4166,85.72
380.10681,4.2591,49.04
380.10993,3.8774,44.6
380.11804,2.6171,29.96
380.13509,8.315,96.15
380.14319,7.3489,84.93
380.14632,3.641,41.86
380.15443,1.2186,13.72
380.17148,2.8672,32.87
380.17958,3.4482,39.62
380.1827,0.5738,6.22
380.21598,0.5555,6.01
380.71707,1.3711,15.49
380.71798,4.3077,49.6
380.73566,0.5609,6.08
381.04634,1.0628,11.91
381.05756,0.5121,5.51
381.08272,12.8762,149.14
381.08349,0.4823,5.16
381.09396,7.3236,84.64
381.10206,1.7033,19.35
381.10521,0.5025,5.4
381.11017,0.6709,7.35
381.11328,0.7207,7.93
381.11911,38.3984,445.63
381.13034,10.6018,122.72
381.13435,0.5047,5.42
381.13844,1.553,17.6
381.14157,0.6506,7.12
381.14406,0.6177,6.74
381.14656,0.7101,7.81
381.14968,0.8653,9.61
381.15548,30.0513,348.66
381.15703,0.4498,4.78
381.16672,2.1535,24.58
381.17482,0.69,7.58
381.19188,6.4561,74.56
381.23163,0.6365,6.95
382.07797,3.7019,42.56
382.08608,2.4115,27.57
382.08919,0.9299,10.36
382.09731,1.2333,13.89
382.11435,8.6163,99.65
382.12246,7.6429,88.35
382.12559,2.3896,27.32
382.1337,2.2523,25.72
382.15074,4.6464,53.54
382.15884,6.3968,73.87
382.16198,0.9966,11.14
382.18712,1.1145,12.51
382.19523,1.6393,18.6
382.71503,1.145,12.86
382.71592,1.3356,15.07
383.05544,0.5225,5.63
383.06198,3.468,39.85
383.07322,1.0104,11.3
383.08058,0.561,6.08
383.08133,0.958,10.69
383.0903,0.6131,6.68
383.09184,0.643,7.03
383.09837,22.6474,262.65
383.10154,0.4887,5.24
383.1096,6.7062,77.46
383.11362,0.6718,7.36
383.117,0.5893,6.41
383.1177,1.7762,20.19
383.12485,0.4733,5.06
383.12581,0.7418,8.18
383.12669,1.4454,16.35
383.12895,0.5214,5.62
383.13246,0.5428,5.87
383.13279,0.5135,5.53
383.13306,0.4858,5.2
383.13475,32.1639,373.2
383.14291,1.1673,13.12
383.14599,3.4122,39.2
383.15002,1.2431,14
383.15409,0.8745,9.72
383.15974,0.6489,7.1
383.16222,0.63,6.88
383.17114,12.5421,145.26
383.18638,0.5365,5.79
383.20753,1.396,15.78
383.35307,0.7401,8.16
383.72416,0.4556,4.85
383.77819,0.4664,4.98
383.78954,0.476,5.09
383.82001,0.5301,5.72
383.82415,0.5594,6.06
383.87271,0.4544,4.84
384.06533,0.6231,6.8
384.08552,0.522,5.62
384.09361,4.241,48.83
384.10172,4.053,46.64
384.10486,0.783,8.66
384.11296,1.1716,13.17
384.11772,0.4492,4.78
384.12012,0.5283,5.7
384.13,4.5805,52.77
384.13317,0.4837,5.18
384.1381,6.151,71.01
384.14124,0.878,9.76
384.14934,0.6205,6.77
384.15649,0.595,6.47
384.1664,1.2972,14.63
384.1745,2.4801,28.37
384.20281,0.4571,4.87
385.05987,0.5319,5.74
385.07111,0.8348,9.26
385.07764,6.8237,78.83
385.08887,0.9347,10.42
385.09288,0.9218,10.27
385.09626,1.2915,14.56
385.09697,0.7775,8.59
385.10172,0.4809,5.15
385.1041,0.6082,6.62
385.10595,1.6957,19.26
385.10749,0.5938,6.46
385.11401,17.5219,203.11
385.11718,0.9153,10.19
385.12525,2.1974,25.09
385.12927,2.1756,24.83
385.13266,0.8243,9.14
385.13336,0.9294,10.36
385.13901,0.5521,5.97
385.1405,1.2123,13.64
385.14148,0.5009,5.38
385.14234,1.5303,17.34
385.14462,0.5126,5.51
385.14864,0.479,5.12
385.1504,13.1071,151.82
385.16566,1.8718,21.3
385.1769,0.524,5.65
385.18679,2.373,27.13
385.20204,0.7546,8.33
386.07289,0.503,5.4
386.08098,1.4192,16.05
386.0915,0.5866,6.37
386.09939,0.6207,6.77
386.1012,0.4638,4.95
386.10927,2.4875,28.46
386.11737,3.4828,40.02
386.12052,0.565,6.12
386.12452,1.065,11.93
386.13263,0.6331,6.91
386.13576,1.5848,17.97
386.14567,1.5015,17
386.15375,2.5367,29.03
386.1609,0.6893,7.57
386.17215,0.8118,8.99
386.19015,0.5306,5.72
387.05037,0.5179,5.58
387.0569,0.9933,11.1
387.07215,0.6915,7.59
387.07552,1.4159,16.01
387.07782,0.4755,5.08
387.08099,0.5168,5.56
387.08339,0.7767,8.58
387.0852,0.9202,10.25
387.08676,1.1718,13.17
387.09328,6.1641,71.17
387.09646,0.6243,6.81
387.103,0.4726,5.05
387.1045,0.4962,5.32
387.10612,1.0901,12.22
387.10854,3.4579,39.73
387.1119,1.5544,17.62
387.11826,0.4644,4.95
387.11977,2.2504,25.7
387.12161,2.2928,26.19
387.12316,0.4992,5.36
387.12967,7.3398,84.83
387.14091,0.7664,8.46
387.14492,5.729,66.11
387.14829,0.5348,5.77
387.15616,1.83,20.82
387.15798,0.7936,8.78
387.16605,2.6118,29.9
387.18131,3.4824,40.01
387.19253,0.4695,5.01
387.21768,0.8964,9.97
388.07076,0.915,10.19
388.08855,0.7653,8.45
388.09663,1.129,12.67
388.10137,0.5092,5.48
388.10378,1.7165,19.5
388.10716,0.7546,8.33
388.11188,0.8654,9.61
388.11502,2.7857,31.92
388.11685,0.5885,6.4
388.12309,0.6733,7.38
388.12492,1.2327,13.88
388.13302,1.6845,19.13
388.14017,2.2509,25.71
388.14828,1.3535,15.28
388.1514,2.808,32.18
388.16939,0.624,6.81
388.17656,1.1211,12.58
388.18466,0.8044,8.9
388.18776,0.5602,6.07
389.05479,0.8231,9.12
389.06604,0.5423,5.86
389.07254,0.7607,8.4
389.08539,1.1566,13
389.08779,3.899,44.85
389.09117,2.214,25.28
389.09663,0.7342,8.09
389.09903,3.6106,41.5
389.10086,1.7154,19.49
389.10242,0.8363,9.27
389.10893,2.6679,30.55
389.11028,0.7249,7.98
389.11865,0.6318,6.9
389.12177,0.9028,10.05
389.12418,14.118,163.57
389.12755,0.9032,10.05
389.13541,6.4644,74.66
389.13725,1.9848,22.62
389.14352,0.5276,5.69
389.14532,1.5715,17.82
389.14665,0.9626,10.74
389.15474,0.5762,6.25
389.16057,12.7571,147.76
389.17181,2.2146,25.29
389.19696,4.1739,48.05
389.75569,0.8377,9.29
390.08304,2.0692,23.6
390.08643,0.8557,9.5
390.09114,0.9372,10.45
390.09427,2.1085,24.05
390.10238,0.7325,8.07
390.1042,0.6361,6.95
390.11226,0.587,6.38
390.11943,5.4143,62.46
390.12515,0.5215,5.62
390.12754,3.3644,38.64
390.13067,6.7763,78.28
390.13878,1.3656,15.42
390.14058,0.6225,6.79
390.15581,4.4709,51.5
390.16392,3.2631,37.47
390.16705,2.8067,32.16
390.17514,0.5136,5.53
390.19221,1.2768,14.39
390.20031,1.0924,12.25
391.06465,0.8844,9.83
391.06706,2.8995,33.24
391.06781,0.5164,5.56
391.07043,1.1847,13.32
391.0759,0.5171,5.57
391.07829,2.3562,26.93
391.08014,0.6415,7.01
391.09791,0.595,6.47
391.10104,1.2191,13.72
391.10345,18.9539,219.74
391.10682,1.4835,16.79
391.11227,0.5134,5.52
391.11467,12.8458,148.79
391.1165,1.1501,12.92
391.12279,1.0236,11.45
391.12456,0.7084,7.79
391.12591,1.0341,11.57
391.12963,0.5841,6.35
391.13402,1.1097,12.45
391.13743,0.8418,9.34
391.13983,37.5037,435.23
391.1421,0.47,5.02
391.15106,8.4512,97.74
391.15287,0.5847,6.35
391.15918,1.0492,11.75
391.16227,0.5757,6.25
391.1704,0.4893,5.24
391.17621,17.1775,199.11
391.18744,1.1527,12.95
391.19558,0.5137,5.53
391.2126,3.0202,34.64
391.43969,0.5354,5.78
391.45351,0.4512,4.8
391.46665,0.4812,5.15
391.48014,0.4503,4.79
391.75273,0.9698,10.83
391.75363,0.9835,10.98
392.06233,0.994,11.11
392.07355,0.5915,6.43
392.09631,0.6255,6.83
392.09872,7.2669,83.98
392.09946,0.5617,6.09
392.10682,3.7222,42.8
392.10995,6.6508,76.82
392.11805,2.5851,29.59
392.1351,9.3894,108.63
392.1432,7.3728,85.21
392.14634,7.2725,84.04
392.15444,1.5739,17.84
392.17149,4.4491,51.24
392.1796,3.6733,42.23
392.18273,1.0107,11.3
392.20787,0.808,8.95
392.21597,0.7396,8.15
393.04634,0.9989,11.16
393.07377,0.4726,5.05
393.08034,1.2107,13.62
393.08078,0.5715,6.2
393.08273,14.0945,163.29
393.0835,0.6616,7.25
393.08611,0.6471,7.08
393.09396,10.0769,116.62
393.10207,1.3175,14.86
393.1052,0.553,5.98
393.10883,0.6784,7.44
393.10922,0.5051,5.43
393.1133,1.2835,14.47
393.11672,1.0884,12.2
393.11709,0.9275,10.33
393.11738,0.9825,10.97
393.11912,48.1481,558.89
393.12247,0.65,7.11
393.13035,17.267,200.15
393.13846,2.0108,22.92
393.14157,0.9508,10.6
393.1441,0.6359,6.95
393.14655,0.9039,10.06
393.1497,1.3454,15.19
393.15358,0.7287,8.03
393.15398,0.6005,6.54
393.1555,48.7043,565.35
393.16674,4.7739,55.02
393.17484,0.9211,10.26
393.19188,11.6148,134.49
393.22827,1.1659,13.1
393.46444,0.9528,10.63
393.46482,0.5633,6.1
393.74979,0.4576,4.88
393.75069,0.7416,8.17
394.0675,0.4876,5.22
394.07799,4.7457,54.69
394.07874,0.7108,7.82
394.08609,2.8519,32.69
394.08921,1.9344,22.03
394.09731,1.7411,19.79
394.11437,13.7574,159.38
394.12247,10.3911,120.27
394.1256,7.4885,86.55
394.13371,3.7773,43.44
394.15075,9.6906,112.13
394.15886,10.4169,120.57
394.16199,3.1771,36.47
394.17009,1.1439,12.85
394.18714,2.3749,27.15
394.19524,2.7442,31.44
395.062,5.7529,66.39
395.06276,0.9915,11.08
395.07323,2.92,33.48
395.0806,0.6383,6.98
395.08132,0.7915,8.75
395.09599,1.0086,11.28
395.09628,0.8808,9.79
395.09649,0.8762,9.74
395.09703,0.5122,5.51
395.09837,40.3706,468.54
395.10407,0.9827,10.97
395.10961,17.4857,202.69
395.11557,1.2706,14.32
395.11771,2.6728,30.61
395.12085,1.0287,11.51
395.12337,1.1126,12.48
395.12435,0.5086,5.47
395.12459,0.4873,5.22
395.12488,0.5398,5.83
395.12581,0.966,10.78
395.12671,0.7067,7.77
395.12756,0.9151,10.19
395.12794,1.0924,12.25
395.12895,1.559,17.67
395.13238,4.3511,50.11
395.13476000000003,72.9297,846.77
395.13635,0.5377,5.81
395.13663,0.4905,5.26
395.13705,0.5973,6.5
395.14082,2.4618,28.16
395.146,10.8141,125.19
395.1541,2.0547,23.43
395.1556,0.5247,5.66
395.15643,0.7206,7.93
395.15975,0.9593,10.7
395.16221,1.0456,11.71
395.16532,0.9529,10.63
395.17115,36.0456,418.3
395.18238,1.4711,16.65
395.18642,0.4697,5.02
395.1905,0.496,5.32
395.20753,4.7909,55.22
395.22058,0.5935,6.45
396.05725,1.1473,12.89
396.06534,1.1096,12.45
396.09362,10.657,123.36
396.09935,0.6107,6.65
396.09951,0.5948,6.47
396.09978,0.53,5.72
396.10173,8.4497,97.72
396.10486,3.0742,35.27
396.11223,0.5827,6.33
396.11297,3.4797,39.98
396.12348,0.4685,5
396.13001,14.2843,165.5
396.13812,15.3003,177.3
396.14124,3.6834,42.35
396.14935,2.2006,25.12
396.15649,0.5612,6.08
396.16639,5.3969,62.25
396.1745,8.4214,97.39
396.17763,0.586,6.37
396.20278,0.8331,9.24
396.21088,1.2286,13.83
397.04125,0.8544,9.49
397.05985,0.6245,6.81
397.06716,0.5392,5.82
397.0711,0.6036,6.57
397.0752,0.8462,9.39
397.07763,19.1507,222.03
397.0784,0.8981,9.99
397.08887,5.2884,60.99
397.09049,0.513,5.52
397.09625,1.062,11.9
397.09698,1.9208,21.87
397.10262,1.0664,11.95
397.1051,0.7543,8.32
397.10596,1.9291,21.97
397.10696,0.6245,6.81
397.10747,0.9336,10.4
397.10821,0.5257,5.67
397.11197,1.1942,13.43
397.11226,1.0205,11.42
397.11403,60.2221,699.15
397.1172,0.85,9.43
397.12526,11.3284,131.16
397.12927,1.114,12.5
397.13265,0.6509,7.12
397.13337,2.6665,30.54
397.139,1.3808,15.6
397.14051,0.5371,5.8
397.14146,1.5455,17.51
397.14234,1.8379,20.91
397.14344,0.699,7.68
397.14382,0.6636,7.27
397.14461,0.63,6.88
397.1483,1.4871,16.84
397.15041,51.7498,600.73
397.15857,0.7293,8.03
397.16165,3.3021,37.92
397.16566,1.2047,13.55
397.16975,1.0927,12.25
397.17539,0.616,6.72
397.17785,0.8918,9.92
397.1868,14.0724,163.04
397.20204,0.6105,6.65
397.22319,1.1586,13.02
397.22655,1.6852,19.14
398.07289,2.9045,33.3
398.08099,3.5504,40.8
398.08415,0.5482,5.93
398.09151,0.8111,8.98
398.09223,0.7631,8.42
398.09944,0.4601,4.9
398.10121,0.6282,6.86
398.10274,0.4931,5.29
398.10927,10.3225,119.48
398.11244,0.7557,8.34
398.11738,12.1191,140.35
398.12051,1.8282,20.8
398.12861,2.2338,25.51
398.13576,0.9854,11.01
398.13758,0.5744,6.23
398.14566,6.8627,79.28
398.15377,10.5309,121.9
398.15689,1.0205,11.41
398.16092,0.5001,5.37
398.16501,0.6696,7.34
398.17215,0.8116,8.99
398.18206,1.4573,16.49
398.19015,2.954,33.88
399.0569,3.3448,38.42
399.07217,0.4775,5.11
399.07552,1.5219,17.24
399.08284,0.4574,4.87
399.08522,1.6405,18.62
399.08677,1.3232,14.93
399.09124,0.4593,4.9
399.09329,25.042,290.47
399.09645,0.8908,9.91
399.10302,0.6491,7.1
399.10452,3.46,39.75
399.10613,1.0192,11.4
399.10854,1.5929,18.06
399.11191,2.1359,24.37
399.11263,1.6379,18.59
399.11827,1.3703,15.48
399.11978,1.0534,11.8
399.12073,0.9224,10.27
399.12161,3.4185,39.27
399.12314,0.5923,6.44
399.12776,0.9172,10.21
399.12822,0.6506,7.12
399.12967,36.3974,422.38
399.13283,0.9375,10.45
399.13591,0.4757,5.09
399.1394,0.6684,7.32
399.1409,2.5036,28.64
399.14494,2.7952,32.03
399.14831,0.7565,8.35
399.14902,1.1763,13.22
399.15467,0.9306,10.37
399.15617,1.3171,14.86
399.15713,0.9815,10.96
399.15799,1.7873000000000001,20.32
399.16606,16.7515,194.16
399.18131,2.1172,24.16
399.20245,2.5878,29.62
399.2177,0.5642,6.11
400.06026,0.5711,6.19
400.07079,0.6596,7.22
400.08853,2.7163,31.11
400.09664,4.3279,49.84
400.10139,0.5232,5.64
400.1038,0.7399,8.15
400.10716,0.784,8.67
400.10789,0.6393,6.99
400.11503,1.3755,15.54
400.11684,0.7625,8.42
400.12494,3.8775,44.6
400.12807,0.5494,5.94
400.13302,6.8751,79.43
400.13613,0.5015,5.39
400.14017,1.2062,13.57
400.14828,0.6655,7.29
400.1514,1.9571,22.3
400.16131,1.6856,19.14
400.16942,3.2527,37.35
400.17658,0.7973,8.82
400.18467,0.6111,6.66
400.1878,0.616,6.72
400.2058,0.6765,7.42
400.84888,0.7065,7.77
401.05479,0.9786,10.93
401.06602,0.9977,11.15
401.07256,4.0473,46.58
401.0854,1.2909,14.56
401.08781,1.6984,19.29
401.09118,2.6478,30.32
401.09664,1.021,11.42
401.09756,0.5842,6.35
401.09904,1.4009,15.83
401.10087,3.0269,34.72
401.1024,0.7865,8.7
401.10893,14.0397,162.66
401.11211,1.0806,12.11
401.11865,1.0631,11.91
401.12017,1.0755,12.05
401.12179,1.2723,14.34
401.12419,5.8535,67.56
401.12757,1.9942,22.73
401.12829,0.5132,5.52
401.13391,0.7125,7.84
401.13542,3.0608,35.12
401.13639,0.7733,8.54
401.13725,3.4807,39.99
401.14532,10.9403,126.65
401.15505,0.4934,5.29
401.15656,0.5204,5.6
401.16058,6.0421,69.75
401.17181,1.4775,16.72
401.17365,0.9865,11.02
401.1817,2.5667,29.38
401.19696,2.5731,29.45
401.23336,0.6218,6.78
402.0759,0.7566,8.35
402.08064,0.6534,7.15
402.08305,0.9266,10.32
402.08642,0.9818,10.97
402.08876,0.4849,5.19
402.09115,0.4793,5.13
402.09187,0.5953,6.48
402.09428,0.5561,6.02
402.09611,0.5353,5.78
402.1042,1.6111,18.28
402.11228,2.7498,31.5
402.11705,0.5473,5.92
402.11943,2.2474,25.67
402.12281,0.6046,6.58
402.12517,0.5643,6.12
402.12754,1.4435,16.33
402.13067,3.9782,45.77
402.13249,0.8109,8.98
402.13878,0.7363,8.11
402.1406,1.2609,14.21
402.14867,2.0909,23.85
402.15582,2.2635,25.85
402.16393,1.5535,17.61
402.16706,2.3925,27.35
402.17694,0.5256,5.67
402.18506,0.639,6.98
402.19221,0.7932,8.77
402.20031,0.7342,8.09
403.06466,1.0067,11.25
403.06706,1.3845,15.64
403.07043,2.121,24.2
403.07589,0.823,9.12
403.0783,1.2536,14.12
403.08013,1.2688,14.3
403.08166,1.3514,15.26
403.0882,2.5355,29.01
403.09135,0.5754,6.24
403.09791,1.1146,12.51
403.10105,2.3393,26.73
403.10346,8.296,95.93
403.10682,2.6706,30.58
403.10919,0.5339,5.76
403.11228,0.764,8.44
403.11469,5.8351,67.34
403.11652,3.2534,37.35
403.11806,0.5287,5.7
403.12278,0.6114,6.66
403.12458,4.0599,46.72
403.12592,0.6956,7.64
403.12773,0.5131,5.52
403.13401,0.5091,5.47
403.1343,0.9331,10.4
403.13744,1.1485,12.9
403.13984,16.4836,191.05
403.14321,1.0877,12.2
403.15107,5.1112,58.94
403.15289,1.7096,19.42
403.16097,1.976,22.52
403.1623,0.741,8.17
403.17622,10.8602,125.72
403.18745,1.0887,12.21
403.21261,2.6003,29.77
403.249,0.4598,4.9
404.06232,0.7014,7.71
404.06568,0.9457,10.55
404.09156,0.525,5.66
404.09631,0.8879,9.87
404.0987,3.6728,42.23
404.10208,0.9248,10.3
404.10442,0.512,5.51
404.1068,1.9964,22.75
404.10994,4.5626,52.56
404.11174,0.5914,6.43
404.11804,1.0605,11.88
404.11986,0.971,10.84
404.12794,0.9024,10.04
404.13508,5.7785,66.69
404.14319,4.0277,46.35
404.14631,6.4348,74.31
404.15442,1.1335,12.73
404.16433,0.4944,5.3
404.17148,3.0806,35.35
404.17959,2.8072,32.17
404.18271,1.4957,16.93
404.20786,0.6256,6.83
404.21596,0.8009,8.86
404.71552,0.4565,4.86
405.04632,0.8363,9.27
405.04972,0.8946,9.95
405.07226000000003,0.5114,5.5
405.08031,1.9203,21.87
405.08271,8.2812,95.76
405.08349,0.4701,5.02
405.08608,2.6038,29.81
405.09154,0.7303,8.04
405.09396,5.7319,66.15
405.09579,0.8841,9.83
405.09733,0.59,6.41
405.10205,0.8225,9.11
405.10387,0.6828,7.49
405.10518,0.8144,9.02
405.11328,0.5211,5.61
405.11358,0.8559,9.5
405.11669,3.2344,37.13
405.11911,30.6455,355.56
405.12247,1.4264,16.13
405.13033,13.0535,151.2
405.13216,1.7994,20.46
405.13844,1.2964,14.62
405.14022,0.8397,9.31
405.14157,1.2428,14
405.14408,0.4709,5.03
405.14967,1.3399,15.12
405.14997,0.5482,5.93
405.1531,0.5547,6
405.15548,32.893,381.67
405.16672,5.2995,61.12
405.16854,0.7266,8
405.17483,0.9797,10.94
405.17795,0.5432,5.87
405.19188,11.6905,135.37
405.2031,0.5755,6.25
405.22826,1.6736,19
406.0615,0.4804,5.14
406.07556,0.7686,8.49
406.07797,2.6739,30.62
406.07875,0.5144,5.54
406.08132,0.7605,8.39
406.08607,1.5319,17.36
406.08921,1.9537,22.26
406.09106,0.4909,5.26
406.09731,1.2133,13.65
406.11435,9.9753,115.44
406.12245,6.5963,76.19
406.12558,8.6584,100.14
406.13369,2.8724,32.93
406.13555,0.5929,6.45
406.15074,8.4855,98.13
406.15884,7.0298,81.22
406.16197,4.7269,54.47
406.17007,1.2686,14.3
406.18712,2.7483,31.49
406.19523,2.8382,32.53
406.23161,0.4886,5.24
407.05957,0.821,9.1
407.06198,3.7217,42.79
407.06273,0.7184,7.91
407.06536,0.7433,8.19
407.07322,2.2796,26.04
407.08131,0.6166,6.72
407.08789,0.7455,8.22
407.09596,1.7228,19.57
407.09836,27.9332,324.06
407.09912,0.4685,5
407.10173,1.281,14.44
407.1096,14.1445,163.87
407.11142,0.7724,8.53
407.1177,2.0359,23.21
407.12082,0.9869,11.02
