m/z,I,S/N
365.11028,0.5653,8.88
365.11838,1.1293,18.19
365.12419,23.8787,394.05
365.13542,10.1911,167.91
365.14353,1.0501,16.89
365.14664,0.4863,7.57
365.15475,0.5716,8.98
365.16058,13.9464,229.95
365.17181,1.5337,24.88
365.19697,2.369,38.68
365.33255,0.4153,6.4
366.0467,0.4142,6.38
366.08305,4.0856,67.04
366.09116,1.5002,24.32
366.09429,2.0545,33.48
366.10239,2.1076,34.36
366.11944,8.3085,136.81
366.12755,4.5682,75.01
366.13067,4.8742,80.07
366.13878,2.0093,32.73
366.15582,3.4929,57.25
366.16393,3.0162,49.37
366.16706,0.7544,12
366.19221,0.6508,10.29
366.20033,0.4577,7.1
367.06707,3.7386,61.3
367.06785,0.4371,6.76
367.0783,2.9311,47.96
367.08641,0.6712,10.63
367.10345,18.0617,297.94
367.11469,12.386,204.17
367.12279,1.5581,25.28
367.12592,0.6847,10.85
367.13091,0.4559,7.07
367.13402,1.0899,17.54
367.1382,0.502,7.83
367.13846,0.4563,7.07
367.13984,24.0975,397.66
367.14219,0.4338,6.7
367.15108,3.7844,62.06
367.1551,0.4106,6.32
367.15918,0.7957,12.68
367.16729,0.4599,7.14
367.17623,7.0479,115.98
367.2126,0.6671,10.56
368.06233,0.862,13.78
368.07042,0.7859,12.52
368.08165,0.5165,8.07
368.0987,6.264,103.03
368.10681,3.3419,54.75
368.10994,1.8802,30.6
368.11805,2.1591,35.21
368.13509,5.274,86.67
368.1432,4.5566,74.82
368.14633,1.4906,24.16
368.15442,0.5816,9.15
368.17148,1.3055,21.11
368.17958,1.5835,25.7
369.04634,0.6233,9.84
369.07621,0.5636,8.85
369.08272,8.7126,143.48
369.09396,3.6898,60.5
369.09796,0.4302,6.64
369.10135,0.5047,7.88
369.10206,1.1494,18.53
369.11105,0.6221,9.82
369.11911,19.7236,325.4
369.12078,0.4425,6.85
369.12726,2.8331,46.34
369.13034,4.7353,77.77
369.13437,0.7086,11.24
369.13846,0.9878,15.86
369.14411,0.4704,7.31
369.14656,0.4198,6.47
369.15549,11.4465,188.65
369.16675,0.4945,7.71
369.17074,0.8088,12.9
369.19188,1.5325,24.86
369.75631,0.4177,6.44
369.75661,0.5248,8.21
369.75787,0.408,6.28
369.75835,0.4851,7.55
369.76248,0.4081,6.28
369.77619,0.5145,8.04
369.78316,0.6075,9.57
369.78368,0.501,7.81
369.78405,0.4025,6.19
369.78774,0.4834,7.52
369.79179,0.7224,11.47
369.7943,0.4123,6.35
369.79498,0.504,7.86
369.79593,0.4173,6.43
369.79958,0.57,8.95
369.80079,0.4663,7.24
369.80131,0.4444,6.88
369.80174,0.4375,6.76
369.80245,0.5465,8.57
369.80381,0.687,10.89
369.80403,0.5936,9.34
369.80472,0.4641,7.2
369.8058,0.5884,9.26
369.80613,0.5049,7.88
369.80674,0.5088,7.94
369.80703,0.5963,9.39
369.80829,0.5635,8.85
369.81008,0.4912,7.65
370.07796,1.9456,31.68
370.08608,1.5952,25.89
370.09732,0.7677,12.22
370.11436,4.412,72.43
370.12246,3.871,63.49
370.1256,0.8438,13.48
370.13062,0.6667,10.55
370.13369,0.9059,14.5
370.14085,0.6765,10.71
370.15074,1.7309,28.13
370.15884,2.3779,38.82
371.06198,2.0361,33.18
371.0806,1.0136,16.28
371.08848,0.5169,8.08
371.0903,0.8097,12.91
371.09184,1.581,25.66
371.09837,10.6756,175.91
371.10154,0.8675,13.87
371.1096,2.0511,33.42
371.11123,0.4435,6.86
371.11363,1.256,20.29
371.11699,0.778,12.39
371.11772,0.8024,12.79
371.12431,1.0795,17.37
371.12486,1.0661,17.15
371.12582,0.4516,7
371.12669,1.1193,18.03
371.13475,9.9695,164.25
371.14598,0.7269,11.55
371.15001,1.7416,28.31
371.16124,0.7863,12.53
371.17114,2.5954,42.42
371.1864,0.8994,14.4
372.07585,0.5075,7.92
372.08556,0.395,6.06
372.09362,1.7024,27.66
372.09678,0.471,7.32
372.10173,1.9489,31.73
372.10887,0.5902,9.29
372.11224,0.4208,6.49
372.11698,0.4287,6.62
372.12011,1.3305,21.52
372.12195,0.496,7.73
372.13,1.4818,24.02
372.1381,1.992,32.45
372.14526,0.9962,16
372.15335,0.4393,6.8
372.1565,1.2086,19.5
372.17449,0.6671,10.56
372.62386,0.393,6.03
373.05987,0.6213,9.8
373.0711,0.6807,10.78
373.07764,2.4243,39.59
373.08078,0.5378,8.42
373.09048,0.5083,7.93
373.09289,1.6441,26.7
373.09626,1.2413,20.04
373.09855,0.475,7.39
373.10413,1.7737,28.84
373.10596,1.1548,18.62
373.1075,0.7064,11.21
373.11402,5.2281,85.91
373.11719,0.5445,8.53
373.12375,0.4034,6.2
373.12526,0.7725,12.3
373.12927,3.9652,65.05
373.13265,0.4989,7.78
373.14051,2.5395,41.49
373.14234,0.9719,15.59
373.15041,2.3953,39.11
373.16565,2.7455,44.9
373.17689,0.5901,9.29
373.20204,0.8317,13.28
373.36167,0.5014,7.82
373.76078,1.8738,30.5
374.08813,0.8617,13.77
374.09151,0.6059,9.55
374.09627,0.52,8.13
374.09937,1.2557,20.28
374.10119,0.4258,6.57
374.10928,0.5212,8.15
374.11737,0.8626,13.79
374.12452,1.9886,32.39
374.13264,1.0118,16.25
374.13576,3.3359,54.65
374.14385,0.5259,8.23
374.14567,0.4137,6.37
374.15379,0.491,7.65
374.16091,1.1972,19.32
374.16903,0.6914,10.96
374.17213,0.8469,13.53
374.19728,0.4204,6.48
374.22159,12.4422,205.1
375.07215,1.1243,18.11
375.07552,0.8791,14.06
375.08099,0.5012,7.82
375.08339,1.4224,23.04
375.08521,0.6465,10.22
375.08676,0.7754,12.35
375.09329,1.0824,17.42
375.09648,0.5101,7.96
375.10303,0.4895,7.62
375.10614,0.4997,7.79
375.10854,6.2392,102.62
375.11191,0.8367,13.36
375.11977,5.3326,87.64
375.1216,0.7931,12.64
375.12787,0.4352,6.73
375.12967,1.0646,17.13
375.131,0.6322,9.98
375.13686,0.9242,14.81
375.13911,0.6343,10.02
375.14493,9.1914,151.39
375.15616,2.705,44.23
375.15799,0.6079,9.58
375.18131,3.5673,58.47
375.21768,0.6099,9.61
375.21866,0.4412,6.83
375.22495,2.313,37.75
375.23883,0.4652,7.22
375.75782,1.9675,32.04
375.75873,1.6154,26.23
376.06739,0.7671,12.21
376.07863,0.5592,8.78
376.10379,3.2207,52.75
376.1119,1.3115,21.21
376.11502,5.0175,82.43
376.12313,0.7925,12.63
376.12495,0.3997,6.14
376.14018,3.5913,58.87
376.14828,2.1037,34.29
376.15141,3.2243,52.81
376.15951,0.5119,7.99
376.17656,1.0586,17.03
376.18466,0.8736,13.97
376.21865,3.8999,63.97
377.05142,0.5068,7.91
377.06266,0.5474,8.58
377.0878,5.2879,86.9
377.09117,0.7964,12.69
377.09904,6.4469,106.05
377.10087,0.5051,7.88
377.10714,0.4446,6.88
377.11028,0.628,9.91
377.11838,0.825,13.17
377.12419,16.3699,269.99
377.13543,8.0447,132.45
377.14354,0.7743,12.33
377.14666,0.7717,12.29
377.15477,0.564,8.85
377.16058,12.0596,198.78
377.17182,1.6441,26.7
377.19697,2.3142,37.77
377.22199,0.6901,10.94
377.75488,0.7283,11.57
377.75578,1.609,26.12
378.08305,2.6173,42.78
378.09117,0.9976,16.02
378.09429,2.4125,39.39
378.1024,1.2723,20.56
378.11944,6.5641,107.99
378.12519,0.4179,6.44
378.12754,3.4835,57.09
378.13067,6.9864,114.96
378.13878,1.7062,27.73
378.15582,3.6267,59.46
378.16393,2.7695,45.29
378.16706,1.5702,25.48
378.17516,0.5261,8.23
378.19221,0.9704,15.57
378.20033,0.7547,12.01
378.72002,1.0406,16.73
379.06706,3.322,54.42
379.06785,0.5987,9.43
379.07043,0.3994,6.14
379.07831,3.3384,54.69
379.0864,0.48,7.47
379.09768,0.7265,11.54
379.10109,0.5724,8.99
379.10134,0.4542,7.04
379.10345,18.8861,311.56
379.11469,14.4199,237.77
379.1228,1.1894,19.19
379.12592,0.9285,14.88
379.13403,1.2488,20.17
379.13752,0.4343,6.71
379.13791,0.7159,11.37
379.13823,0.4856,7.56
379.13984,28.2442,466.17
379.15108,6.2777,103.25
379.15919,0.6624,10.48
379.16232,0.5698,8.95
379.17623,10.7049,176.4
379.18928,0.9245,14.81
379.21262,0.8115,12.94
379.75283,0.6741,10.67
380.06233,1.2431,20.07
380.07043,0.7244,11.51
380.08167,0.6196,9.77
380.0987,8.05,132.53
380.10681,3.8742,63.54
380.10994,4.3315,71.1
380.11804,2.8432,46.51
380.13509,8.2471,135.79
380.1432,6.1728,101.52
380.14632,4.4695,73.38
380.15443,1.4496,23.49
380.17148,2.4724,40.38
380.17958,2.6357,43.08
380.18269,0.4246,6.55
380.71798,1.0732,17.27
381.04633,0.9506,15.24
381.08272,11.9685,197.27
381.08349,0.6691,10.59
381.09395,8.4382,138.95
381.10134,0.4891,7.62
381.10205,1.516,24.58
381.10519,0.4361,6.74
381.11017,0.4327,6.69
381.1133,0.8813,14.1
381.11706,0.7887,12.57
381.11729,0.7525,11.97
381.1191,35.9232,593.04
381.13034,11.9262,196.57
381.13844,1.7484,28.42
381.14157,0.6005,9.46
381.1441,0.4482,6.94
381.14653,0.4741,7.37
381.14967,1.0728,17.26
381.15335,0.8281,13.22
381.15381,0.7964,12.7
381.15549,25.234,416.44
381.16127,0.4144,6.38
381.16147,0.4034,6.2
381.16673,2.1014,34.25
381.17483,0.714,11.33
381.19188,4.8483,79.64
382.07797,3.9152,64.22
382.08607,2.4738,40.41
382.0892,0.6863,10.88
382.0973,1.3479,21.81
382.11435,9.6184,158.45
382.12246,7.0281,115.65
382.12558,3.0769,50.37
382.1337,2.3079,37.67
382.15074,4.7071,77.3
382.15884,4.9866,81.92
382.16198,1.0149,16.3
382.18713,0.8241,13.15
382.19523,1.1253,18.13
382.71503,0.5044,7.87
383.06198,3.6805,60.34
383.07322,1.3165,21.29
383.08061,0.7118,11.3
383.08132,0.7446,11.84
383.09029,0.4491,6.96
383.09185,0.7133,11.32
383.09837,22.4968,371.22
383.10153,0.5767,9.07
383.10961,7.3881,121.6
383.11364,0.6639,10.5
383.117,0.5936,9.34
383.1177,1.7492,28.44
383.12334,0.6974,11.06
383.12484,0.5697,8.95
383.12581,0.6373,10.07
383.1267,0.7102,11.27
383.12894,0.6665,10.55
383.13287,0.5077,7.92
383.13476000000003,29.5351,487.5
383.14291,1.829,29.75
383.14599,3.5233,57.75
383.15002,0.5501,8.62
383.1541,1.0153,16.31
383.15972,0.4239,6.54
383.16123,0.4489,6.95
383.16221,0.5517,8.65
383.17114,9.4801,156.16
383.1864,0.4185,6.45
383.20752,1.0175,16.35
384.05724,0.5001,7.8
384.06535,0.7742,12.33
384.07586,0.5078,7.93
384.09362,4.5652,74.96
384.0968,0.4248,6.55
384.10173,4.2161,69.19
384.10487,0.7566,12.04
384.11223,0.4796,7.46
384.11296,1.2945,20.92
384.12011,0.4585,7.11
384.12348,0.4075,6.27
384.13001,4.7115,77.38
384.13811,5.5735,91.62
384.14124,0.8044,12.83
384.14934,0.8131,12.97
384.15649,0.7698,12.25
384.16639,1.3808,22.35
384.17449,2.0465,33.35
385.04125,0.4277,4.37
385.05987,0.617,6.53
385.07109,0.7571,8.13
385.07763,7.0565,79.97
385.0808,0.4121,4.2
385.08887,1.1782,12.93
385.09049,0.4617,4.76
385.09289,0.668,7.11
385.09626,1.122,12.29
385.09698,0.8969,9.72
385.10172,0.4161,4.24
385.10262,0.4655,4.8
385.10413,0.6829,7.28
385.10596,1.3875,15.32
385.10752,0.5064,5.27
385.11402,18.1724,206.74
385.1172,0.5989,6.33
385.12526,2.5241,28.28
385.12928,1.5858,17.58
385.13264,0.7814,8.41
385.13337,0.8743,9.47
385.13902,0.473,4.89
385.13997,0.5904,6.23
385.14052,0.9055,9.82
385.14147,0.4251,4.34
385.14235,1.0895,11.92
385.14457,0.4043,4.11
385.15041,11.0447,125.45
385.16166,0.4749,4.91
385.16566,1.4504,16.04
385.17689,0.4777,4.94
385.18679,2.1516,24.03
385.20205,0.4736,4.9
386.07289,0.6737,7.18
386.081,1.3543,14.94
386.09153,0.6662,7.09
386.09937,0.4835,5.01
386.10119,0.559,5.87
386.10928,2.3965,26.83
386.11245,0.5887,6.21
386.11738,3.5904,40.44
386.1205,0.5161,5.38
386.12453,1.0618,11.6
386.12861,0.469,4.84
386.13265,0.4252,4.34
386.13577,1.5183,16.81
386.1376,0.478,4.95
386.14566,1.2944,14.26
386.15376,2.3812,26.65
386.16091,0.5127,5.34
386.17216,0.9058,9.83
387.03912,0.4131,4.21
387.05039,0.4531,4.66
387.05691,1.0511,11.48
387.07215,0.6739,7.18
387.07552,1.5249,16.89
387.08098,0.7004,7.48
387.0834,0.6136,6.49
387.08524,0.9638,10.49
387.08677,1.4777,16.35
387.09329,6.5064,73.7
387.09646,0.6576,6.99
387.10301,0.4321,4.42
387.10453,0.5105,5.32
387.10614,0.7992,8.61
387.10854,3.1353,35.25
387.11192,1.4764,16.33
387.11825,0.4996,5.19
387.11978,2.2505,25.16
387.12075,0.423,4.32
387.12161,2.0185,22.52
387.12314,0.4834,5.01
387.12967,7.443,84.38
387.13099,0.4537,4.67
387.13286,0.4864,5.04
387.14092,0.5819,6.13
387.14493,4.0732,45.95
387.14832,0.5781,6.09
387.15616,1.9225,21.42
387.158,0.6093,6.44
387.16606,2.4118,27
387.18132,2.0735,23.14
387.19256,0.4212,4.3
387.21771,0.5233,5.46
388.07077,1.0134,11.05
388.08855,0.6477,6.88
388.09664,1.2242,13.46
388.10379,1.863,20.74
388.10717,0.7142,7.64
388.11189,0.7898,8.5
388.11503,2.788,31.29
388.11685,0.4414,4.53
388.12315,0.4693,4.85
388.12494,1.1009,12.05
388.13303,1.5966,17.7
388.14017,2.2782,25.48
388.14827,1.0209,11.14
388.15141,2.9528,33.17
388.15951,0.4721,4.88
388.17657,0.7805,8.4
388.18464,0.4054,4.12
388.1878,0.5413,5.67
389.05142,0.5489,5.75
389.0548,0.8999,9.76
389.06603,0.4685,4.84
389.07255,0.7286,7.8
389.0854,0.9643,10.49
389.08781,3.7776,42.58
389.09117,2.1567,24.09
389.09663,0.7534,8.09
389.09904,4.0123,45.25
389.10086,1.459,16.13
389.1024,1.1756,12.9
389.10717,0.472,4.88
389.10894,2.4522,27.46
389.11029,0.7297,7.82
389.1121,0.563,5.92
389.11837,0.491,5.09
389.11867,0.6646,7.07
389.12177,0.843,9.11
389.12419,11.5893,131.66
389.12756,1.0457,11.42
389.13543,6.3186,71.55
389.13725,1.5017,16.62
389.14352,0.6111,6.46
389.14532,1.6604,18.43
389.14665,0.5992,6.33
389.15476,0.5109,5.32
389.16058,9.2724,105.24
389.17181,1.7967,19.99
389.18171,0.4043,4.11
389.19696,2.4718,27.68
389.75569,0.6213,6.58
390.05002,0.43120000000000003,4.41
390.08064,0.4756,4.92
390.08306,2.1374,23.87
390.08643,0.988,10.76
390.09117,0.8999,9.76
390.09429,2.4011,26.88
390.09611,0.4342,4.45
390.10239,0.9209,10
390.10421,0.5471,5.74
390.1123,0.6893,7.36
390.11944,4.9797,56.29
390.12284,0.4543,4.68
390.12755,2.5814,28.93
390.13067,7.6472,86.71
390.13878,1.3556,14.95
390.14057,0.4247,4.34
390.15583,3.7043,41.74
390.16393,2.0969,23.41
390.16706,2.6337,29.53
390.17517,0.5462,5.72
390.19221,0.9404,10.22
390.20032,0.6008,6.35
391.06467,0.826,8.92
391.06707,2.5957,29.1
391.06786,0.4634,4.78
391.07044,1.4981,16.58
391.07831,2.6254,29.44
391.08014,0.5738,6.04
391.08167,0.5542,5.82
391.08641,0.43120000000000003,4.41
391.08821,0.5061,5.27
391.09792,0.4826,5
391.10105,1.4864,16.45
391.10346,16.5014,187.68
391.10683,1.5512,17.19
391.10919,0.6588,7.01
391.11469,13.7717,156.55
391.11651,0.9947,10.84
391.12279,1.3565,14.97
391.12458,0.6477,6.88
391.12592,1.1291,12.37
391.13403,1.3419,14.8
391.13432,0.4005,4.06
391.13985,29.358,334.3
391.15108,8.6615,98.27
391.15291,0.6986,7.46
391.15918,0.9835,10.71
391.16231,0.7804,8.39
391.17042,0.5647,5.94
391.17402,0.4039,4.1
391.17623,11.5028,130.68
391.18746,1.3733,15.16
391.21261,1.7024,18.91
391.39596,0.4159,4.24
391.40297,0.4369,4.48
391.40629,0.5915,6.24
391.41088,0.5169,5.39
391.41203,0.4477,4.6
391.41868,0.4053,4.12
391.42442,0.4749,4.91
391.42571,0.4455,4.58
391.42951,0.5872,6.19
391.43166,0.4412,4.53
391.43709,0.5631,5.92
391.43944,0.4798,4.97
391.44011,0.3976,4.03
391.44245,0.5067,5.27
391.44509,0.4952,5.14
391.75275,0.7585,8.15
391.75363,0.5164,5.39
392.06234,0.998,10.88
392.07044,0.7091,7.58
392.07355,0.462,4.76
392.08169,0.4632,4.78
392.09872,7.0951,80.41
392.10683,3.6319,40.91
392.10996,7.4214,84.13
392.11807,2.4979,27.98
392.13511,10.1001,114.68
392.14322,6.1457,69.58
392.14634,7.9589,90.26
392.15445,1.6698,18.54
392.1715,3.6115,40.68
392.17961,2.6433,29.64
392.18272,1.0598,11.58
392.20788,0.5828,6.14
392.21598,0.4476,4.6
393.04635,1.0877,11.9
393.05759,0.498,5.18
393.07224,0.5038,5.24
393.08033,1.1398,12.49
393.08064,0.4345,4.45
393.08113,0.4368,4.48
393.08274,13.803,156.91
393.08351,0.6686,7.12
393.08611,0.9268,10.07
393.09398,11.2509,127.8
393.09579,0.5347,5.59
393.10208,1.5003,16.61
393.10521,0.7691,8.27
393.11331,1.1814,12.97
393.11673,3.0765,34.58
393.11716,2.5549,28.63
393.11912,44.1611,503.12
393.12143,0.4568,4.7
393.12449,0.4161,4.24
393.13035,19.0929,217.24
393.13628,0.4212,4.3
393.13846,1.8325,20.39
393.14159,1.2432,13.67
393.14409,0.4911,5.1
393.14657,0.6095,6.45
393.1497,1.743,19.37
393.1537,0.7296,7.82
393.15551,37.8302,430.92
393.16674,4.8343,54.63
393.17485,0.7276,7.79
393.1919,8.2578,93.67
393.22828,0.8362,9.03
393.46262,1.2338,13.57
393.46311,0.487,5.05
393.7507,0.5658,5.95
394.07798,5.0268,56.82
394.07875,0.3951,4
394.08608,2.9286,32.89
394.08922,1.9524,21.76
394.09731,2.1338,23.83
394.11437,14.5135,165.01
394.12247,9.3305,105.9
394.12561,8.3109,94.28
394.13371,3.9241,44.25
394.15075,8.9239,101.27
394.15885,8.2993,94.14
394.16198,3.2954,37.08
394.17008,0.9776,10.64
394.18714,1.9793,22.07
394.19524,2.0285,22.63
395.05959,0.4652,4.8
395.06199,6.2506,70.78
395.06276,1.0611,11.6
395.07323,2.9799,33.48
395.07901,0.5363,5.61
395.08061,0.4663,4.81
395.08133,0.9741,10.6
395.08702,0.4011,4.07
395.09185,0.4456,4.58
395.09255,0.4189,4.27
395.09599,0.6427,6.83
395.09645,0.6168,6.53
395.09838,41.2538,469.96
395.10397,0.4052,4.12
395.10776,0.4569,4.71
395.10805,0.5285,5.52
395.10961,18.8056,213.96
395.11701,0.496,5.15
395.11773,3.056,34.35
395.12085,0.9496,10.33
395.12336,0.8635,9.34
395.12431,0.533,5.57
395.12487,0.4754,4.92
395.12582,0.9504,10.33
395.1267,0.7746,8.33
395.12766,0.7934,8.54
395.12818,0.7218,7.73
395.12895,1.8141,20.18
395.13294,1.1364,12.45
395.13477,65.1707,742.72
395.13706,1.1947,13.12
395.14047,0.8336,9
395.14599,12.0579,137.01
395.1541,1.8366,20.44
395.15723,0.5966,6.3
395.15974,0.8516,9.21
395.16222,0.681,7.26
395.16535,0.7935,8.54
395.16925,0.4616,4.76
395.16952,0.5192,5.42
395.17115,28.1933,321.02
395.18239,1.4565,16.11
395.19049,0.4774,4.94
395.20753,3.3775,38.01
395.2206,0.5817,6.13
395.93689,0.4553,4.69
395.9662,0.3973,4.03
396.05725,1.2092,13.29
396.06535,1.0732,11.73
396.07585,0.5606,5.89
396.07656,0.6796,7.25
396.09362,11.5914,131.69
396.09681,0.4136,4.21
396.10173,8.4168,95.48
396.10486,3.3142,37.29
396.11297,3.5577,40.07
396.11857,0.4482,4.61
396.1277,0.4636,4.78
396.13002,14.6356,166.4
396.13317,0.5299,5.54
396.13811,13.8563,157.52
396.14124,4.0555,45.75
396.14935,2.4473,27.41
396.1565,0.4251,4.34
396.1664,5.0973,57.63
396.17451,6.5173,73.82
396.17764,0.8716,9.44
396.18575,0.4954,5.14
396.20277,0.753,8.08
396.21089,0.9635,10.48
397.04125,1.1747,12.89
397.05985,0.8589,9.29
397.06955,0.415,4.23
397.07111,0.8038,8.66
397.07525,0.461,4.75
397.07764,19.8586,225.97
397.0784,0.7644,8.21
397.0808,0.4799,4.97
397.08887,6.1236,69.33
397.0929,0.4071,4.14
397.09625,1.1329,12.42
397.09697,2.0332,22.68
397.10262,1.079,11.8
397.10352,0.462,4.76
397.10508,0.7148,7.65
397.10595,1.2962,14.28
397.10698,1.0253,11.19
397.10747,1.4129,15.61
397.1082,0.5249,5.48
397.11199,1.179,12.94
397.11222,1.2112,13.31
397.11402,59.8593,682.14
397.11718,0.6204,6.57
397.12011,1.5778,17.49
397.12525,12.4398,141.36
397.12929,0.8146,8.79
397.13119,0.4394,4.51
397.13265,0.7956,8.57
397.13336,2.7621000000000002,31
397.13651,0.6084,6.43
397.139,1.0575,11.56
397.14051,0.6459,6.86
397.14148,1.1549,12.67
397.14235,1.1873,13.04
397.14346,0.578,6.09
397.14461,0.9977,10.87
397.14849,0.8184,8.83
397.14918,0.4046,4.11
397.1504,45.5305,518.74
397.15856,0.8764,9.49
397.16164,3.1049,34.9
397.16567,0.8683,9.4
397.16974,0.8856,9.59
397.1754,0.4513,4.64
397.17785,0.6487,6.89
397.18679,10.7295,121.86
397.19985,0.5148,5.37
397.20205,0.4789,4.96
397.22317,0.6523,6.93
398.05513,0.5129,5.34
398.07289,3.1837,35.8
398.081,3.5146,39.58
398.0915,0.6205,6.57
398.09222,0.9596,10.44
398.1012,0.4862,5.04
398.10274,0.5288,5.53
398.10927,10.7102,121.64
398.11244,0.7164,7.67
398.11738,11.1699,126.88
398.1205,1.9281,21.48
398.12451,0.4777,4.94
398.12789,0.6105,6.46
398.12861,2.4184,27.08
398.13577,1.0397,11.35
398.14566,6.3424,71.83
398.15376,9.205,104.47
398.1569,0.9172,9.96
398.165,0.5119,5.33
398.17215,0.5887,6.21
398.18204,1.2943,14.26
398.19014,2.4148,27.03
399.03911,0.444,4.56
399.0569,3.4612,38.97
399.06976,0.5009,5.21
399.07216,0.4418,4.53
399.07553,1.6975,18.85
399.07625,0.5505,5.77
399.08098,0.5119,5.33
399.08188,0.4535,4.67
399.08523,1.3523,14.92
399.08609,0.5017,5.22
399.08676,1.6092,17.85
399.09046,0.4327,4.43
399.09329,25.6777,292.33
399.09645,0.9715,10.57
399.10452,4.1064,46.33
399.10616,0.7219,7.73
399.10854,1.3237,14.59
399.11192,2.0496,22.87
399.11262,1.729,19.21
399.11425,0.4236,4.33
399.11826,1.207,13.26
399.11978,1.057,11.55
399.12074,0.9786,10.66
399.1216,2.6363,29.56
399.12312,0.7081,7.57
399.12784,0.6269,6.64
399.12967,36.1617,411.89
399.13283,0.8577,9.28
399.13563,0.5465,5.73
399.13583,0.5343,5.59
399.14091,3.0535,34.32
399.14493,2.1911,24.48
399.14829,0.6524,6.94
399.14902,1.3867,15.31
399.15465,0.8883,9.63
399.15616,1.2545,13.8
399.15712,0.8464,9.15
399.158,1.2657,13.93
399.16606,14.6814,166.93
399.18132,1.3632,15.04
399.20244,1.913,21.31
399.21771,0.4431,4.55
400.06025,0.5027,5.23
400.07077,0.8272,8.93
400.08048,0.4156,4.24
400.08854,2.8255,31.72
400.09665,4.3323,48.9
400.10378,0.7998,8.62
400.10716,0.8406,9.08
400.10789,0.5483,5.75
400.10947,0.5456,5.72
400.11192,0.3995,4.05
400.1126,0.4652,4.8
400.11504,1.4042,15.51
400.11686,0.7831,8.43
400.12492,4.0369,45.53
400.1281,0.5829,6.14
400.13303,7.0984,80.45
400.13615,0.6371,6.76
400.14017,1.1851,13.01
400.14427,0.6906,7.37
400.14829,0.5125,5.34
400.15141,2.1528,24.05
400.16132,1.3875,15.32
400.16941,2.7711,31.1
400.17657,0.5827,6.14
400.18781,0.424,4.33
400.20577,0.5106,5.32
401.05479,1.2096,13.29
401.0645,0.4455,4.58
401.06602,1.1033,12.08
401.07255,4.5146,50.98
401.08541,0.9595,10.44
401.08782,1.7796,19.79
401.09118,2.9826,33.51
401.09191,0.6554,6.97
401.09351,0.4374,4.48
401.09664,0.9945,10.84
401.09755,0.5294,5.53
401.09905,1.3582,14.98
401.09999,0.4493,4.62
401.10088,2.733,30.66
401.10242,1.2145,13.35
401.10894,14.0876,160.15
401.1121,1.0986,12.02
401.11867,0.6134,6.49
401.12018,1.3579,14.98
401.12178,0.8324,8.99
401.1242,4.5304,51.16
401.12756,1.8103,20.14
401.12828,0.7109,7.6
401.1299,0.4193,4.28
401.13391,0.8723,9.44
401.13543,2.9821,33.5
401.13638,0.5199,5.42
401.13726,2.7351,30.69
401.14533,10.574,120.08
401.14665,0.5705,6
401.15507,0.4847,5.02
401.15657,0.4232,4.32
401.16059,4.4525,50.27
401.17182,1.2845,14.14
401.17364,0.5422,5.68
401.18171,2.2666,25.34
401.19697,1.69,18.77
402.05007,0.4842,5.02
402.06781,0.4292,4.39
402.07591,0.9364,10.17
402.08065,0.5605,5.89
402.08306,0.8281,8.94
402.08644,1.2696,13.97
402.0943,1.0627,11.61
402.09613,0.6619,7.04
402.09768,0.528,5.52
402.10241,0.4133,4.21
402.1042,1.4986,16.59
402.11229,2.6364,29.56
402.11704,0.4737,4.9
402.11944,2.2734,25.42
402.12283,0.6922,7.39
402.12516,0.4189,4.27
402.12755,0.9719,10.58
402.13068,4.328,48.85
402.13251,0.6843,7.3
402.13877,0.6935,7.4
402.14059,1.3345,14.71
402.14868,2.1115,23.58
402.15583,1.9022,21.19
402.16394,0.9877,10.76
402.16707,2.3437,26.22
402.18506,0.4816,4.99
402.19221,0.7214,7.72
402.20034,0.4001,4.06
403.03406,0.4801,4.97
403.06468,0.9133,9.91
403.06707,1.2258,13.47
403.07044,2.3059,25.79
403.0759,0.7224,7.73
403.07831,0.9638,10.49
403.08013,1.1124,12.18
403.08168,1.61,17.86
403.0882,2.8958,32.52
403.09794,0.9479,10.31
403.10105,1.5839,17.56
403.10346,7.4655,84.63
403.10683,3.1066,34.92
403.10915,0.4688,4.84
403.11229,0.7437,7.98
403.11469,6.3446,71.85
403.11652,2.9401,33.03
403.11807,0.6229,6.6
403.1228,0.4636,4.78
403.12459,4.2402,47.85
403.12593,1.0407,11.36
403.12775,0.5775,6.08
403.13401,0.6593,7.01
403.13431,0.5267,5.5
403.13742,1.0046,10.95
403.13984,13.0001,147.75
403.14322,1.103,12.07
403.15108,5.4114,61.21
403.1529,1.531,16.96
403.16098,1.7741,19.73
403.16231,0.7276,7.79
403.17042,0.4599,4.74
403.17623,7.4268,84.19
403.18747,1.0524,11.5
403.21262,1.6454,18.26
403.79559,0.8414,9.09
404.06231,0.4817,4.99
404.0657,0.9659,10.51
404.09157,0.5024,5.22
404.09629,0.7805,8.4
404.09871,3.8375,43.26
404.10209,1.1471,12.58
404.10441,0.5508,5.78
404.10682,1.8815,20.95
404.10994,5.1118,57.79
404.11176,0.4832,5.01
404.11805,1.4166,15.65
404.11987,0.87,9.42
404.12794,0.896,9.71
404.13509,5.5395,62.67
404.13846,0.5169,5.39
