"mz","MDL_2.5","ResPow","refe","m1","SE","Sample1_SRNOM.csv","Sample2_U1383C_Middle.csv","Sample3_BottomWater.csv","Sample4_U1382A.csv","Sample5_U1383C_Shallow.csv","Sample6_U1383C_Deep.csv","Sample7_NPEqIW.csv"
528.27335541531,0.809709306582699,863611,NA,528.27336,NA,1.2713,NA,NA,NA,NA,NA,NA
528.278885414359,0.809709306582699,934499,NA,528.27889,NA,1.3845,NA,NA,NA,NA,NA,NA
528.29044541237,0.809709306582699,562366,NA,528.29045,NA,1.1779,NA,NA,NA,NA,NA,NA
528.945024911867,0.804548326716919,1579916,NA,528.94504,NA,NA,NA,NA,NA,0.851,NA,NA
528.989595291923,0.804548326716919,1413258,NA,528.9896,NA,1.5951,NA,NA,NA,NA,NA,NA
529.02358528606,0.804548326716919,1518159,NA,529.02359,NA,1.9208,NA,NA,NA,NA,NA,NA
529.025995285644,0.804548326716919,1514530,529.02599286133,529.026,NA,15.5325,NA,NA,NA,NA,NA,NA
529.029355285064,0.804548326716919,1568960,NA,529.02936,NA,2.2691,NA,NA,NA,NA,NA,NA
529.03348713771,0.804548326716919,1632979.5,NA,529.033515100182,0.0169926130379636,NA,0.81,NA,0.8776,NA,NA,NA
529.039025283394,0.804548326716919,1436701,NA,529.03903,NA,1.8666,NA,NA,NA,NA,NA,NA
529.041255283009,0.804548326716919,1575400,529.04124900265,529.04126,NA,2.2584,NA,NA,NA,NA,NA,NA
529.047115281996,0.804548326716919,1557568,NA,529.04712,NA,7.3629,NA,NA,NA,NA,NA,NA
529.056825280317,0.804548326716919,1081531,NA,529.05683,NA,1.4859,NA,NA,NA,NA,NA,NA
529.059954808968,0.804548326716919,1497473.66666667,NA,529.059971751867,0.0417752586718597,2.83,NA,NA,1.0751,NA,0.931,NA
529.062366904694,0.804548326716919,1517182,529.06237824177,529.062373883034,0.0167830511520567,37.2218,NA,0.8228,NA,NA,NA,NA
529.065729473843,0.804548326716919,1531434.28571429,NA,529.065748955035,0.0321125951057839,3.2819,1.5775,1.2559,1.3685,1.0236,1.967,0.8275
529.06985545711,0.804548326716919,1447269.66666667,NA,529.069883385039,0.0271404708761389,NA,1.0864,NA,1.1498,NA,1.0458,NA
529.071417242745,0.804548326716919,1093253.5,NA,529.071445210755,0.0437163483427834,NA,1.0378,NA,1.0978,NA,NA,NA
529.072105277675,0.804548326716919,1597370,NA,529.07211,NA,1.4136,NA,NA,NA,NA,NA,NA
529.072991704341,0.804548326716919,1543395,NA,529.073019586973,0.0163412960211346,NA,0.8989,NA,1.1571,NA,1.1346,NA
529.073625277412,0.804548326716919,1767744,NA,529.07363,NA,2.5256,NA,NA,NA,NA,NA,NA
529.075406818714,0.804548326716919,1610783,NA,529.07542,0.0309064241860612,2.8482,NA,NA,NA,NA,0.9473,NA
529.076950658897,0.804548326716919,1276662,NA,529.07698,NA,NA,0.9375,NA,NA,NA,NA,NA
529.077645276717,0.804548326716919,1439884,529.07763438309,529.07765,NA,2.2009,NA,NA,NA,NA,NA,NA
529.081715276013,0.804548326716919,1475483,529.08148690485,529.08172,NA,1.6226,NA,NA,NA,NA,NA,NA
529.083490276206,0.804548326716919,1563100.57142857,NA,529.083508638727,0.0294906817844258,25.0688,5.6199,6.7414,5.616,5.0086,6.2961,1.0884
529.085853367937,0.804548326716919,1382155,NA,529.08588,NA,NA,NA,NA,0.977,NA,NA,NA
529.090779096058,0.804548326716919,1604384.33333333,NA,529.090806973579,0.0221150361014477,NA,0.8811,NA,1.1717,NA,1.1707,NA
529.094065273876,0.804548326716919,246922,NA,529.09407,NA,1.4596,NA,NA,NA,NA,NA,NA
529.096340659838,0.804548326716919,1572274.4,NA,529.096363378828,0.027965551506285,1.9657,2.3848,1.3345,3.1733,NA,2.841,NA
529.098752510789,0.804548326716919,1473434.57142857,529.09876362221,529.098767834836,0.0184133616173819,36.2607,2.0369,1.8846,2.144,2.0775,2.2955,2.1019
529.099672140394,0.804548326716919,1015588,NA,529.0997,NA,NA,NA,NA,NA,NA,0.9023,NA
529.102113428447,0.804548326716919,1572069,NA,529.102134228076,0.0286163529954431,3.3536,5.8755,4.7216,5.7683,4.1365,6.5427,5.9385
529.107608508303,0.804548326716919,1056732.75,NA,529.10763525907,0.0450447870231915,NA,1.3713,0.9079,1.802,NA,1.7881,NA
529.109398626227,0.804548326716919,1651453.25,NA,529.109425192268,0.00908646023024339,NA,1.5657,1.3806,1.8171,NA,1.5173,NA
529.109982188224,0.804548326716919,1661613.4,NA,529.110001107015,0.0288658315822593,2.6693,1.0451,NA,1.0368,NA,0.9135,0.8518
529.111809928287,0.804548326716919,1582289.85714286,NA,529.111830060322,0.0261091115581955,3.5422,3.1063,2.4676,2.8886,2.0825,3.2814,2.3589
529.11334791847,0.804548326716919,1524868.33333333,NA,529.113371019793,0.0253593081986667,NA,1.9872,1.1719,1.8287,1.3395,2.2665,1.5801
529.113995270426,0.804548326716919,1184077,529.11401976353,529.114,NA,2.0909,NA,NA,NA,NA,NA,NA
529.118095269716,0.804548326716919,1590892,NA,529.1181,NA,1.6007,NA,NA,NA,NA,NA,NA
529.119875363401,0.804548326716919,1555167.14285714,529.11989286133,529.119895571008,0.0160479128934984,24.8217,21.0952,24.3788,20.4791,17.8401,21.5509,10.5736
529.121302819978,0.804548326716919,1173087.5,NA,529.121330075277,0.0250724072469184,NA,NA,NA,0.8538,NA,0.8799,NA
529.12304258416,0.804548326716919,1419084.5,NA,529.123069844798,0.0283838092976109,NA,NA,NA,0.8087,NA,0.8605,NA
